id,product_id,plan_name,price_monthly,price_annual,billing_model,currency,features,product_name
758,233,Professional,100.0,,per-seat,USD,"[""Everything in Starter"", ""Deep web research"", ""Battle cards"", ""Slack & Email delivery""]",Obviously AI
759,233,Enterprise,,,flat,USD,"[""Custom pricing"", ""Dedicated support"", ""Custom integrations""]",Obviously AI
760,234,Developer,0.0,,flat,USD,"[""Limited usage"", ""Community support"", ""Basic AutoML""]",DataRobot
761,234,Enterprise,,,flat,USD,"[""Full platform"", ""MLOps"", ""Dedicated support""]",DataRobot
762,235,Free,0.0,,flat,USD,,Grok
763,235,Premium+,16.0,,flat,USD,,Grok
764,236,Free,0.0,,flat,USD,,DeepSeek
765,236,API,,,flat,USD,,DeepSeek
766,237,Free,0.0,,flat,USD,,Meta AI
767,238,Open Source,0.0,,flat,USD,,Llama (Meta)
768,238,Cloud (via providers),,,flat,USD,,Llama (Meta)
769,239,Google One AI Premium,19.99,,flat,USD,,Gemini Advanced
770,240,Free,0.0,,flat,USD,"[""GPT-4o limited"", ""Basic features""]",GPT-4o
771,240,Plus,20.0,,flat,USD,"[""GPT-4o full access"", ""DALL-E 3"", ""Advanced analysis""]",GPT-4o
772,240,Team,30.0,,flat,USD,"[""Higher limits"", ""Admin console""]",GPT-4o
773,241,Free,0.0,,flat,USD,"[""Claude 3.5 Sonnet limited"", ""Basic features""]",Claude 3.5 Sonnet
774,241,Pro,20.0,,flat,USD,"[""5x more usage"", ""Projects"", ""Priority access""]",Claude 3.5 Sonnet
775,241,Team,30.0,,flat,USD,"[""Everything in Pro"", ""Central billing"", ""Admin console""]",Claude 3.5 Sonnet
776,242,Free,0.0,,flat,USD,"[""Gemini 1.5 Flash"", ""Basic features""]",Gemini 1.5 Pro
777,242,Advanced,20.0,,flat,USD,"[""Gemini 1.5 Pro"", ""1M context"", ""Google Workspace integration""]",Gemini 1.5 Pro
778,243,Free (API),0.0,,flat,USD,"[""Limited API calls"", ""DeepSeek-V3 access""]",DeepSeek V3
779,243,API Pay-as-you-go,0.0,,flat,USD,"[""$0.27/1M input tokens"", ""Cheapest frontier model""]",DeepSeek V3
780,244,Free (open-source),0.0,,flat,USD,"[""Commercial use allowed"", ""Self-host anywhere""]",Llama 3.1
781,244,Via API providers,0.0,,flat,USD,"[""Groq, Together AI, etc."", ""$0.05-0.9/1M tokens""]",Llama 3.1
782,245,Free tier,0.0,,flat,USD,"[""Mistral Small via API"", ""Limited calls""]",Mistral Large
783,245,Pay-as-you-go,0.0,,flat,USD,"[""Mistral Large: $2/1M tokens"", ""Cheapest frontier tier""]",Mistral Large
784,246,Free,0.0,,flat,USD,"[""Limited queries via X/Twitter"", ""Basic Grok access""]",Grok 2
785,246,X Premium,8.0,,flat,USD,"[""Grok 2 access"", ""Real-time data""]",Grok 2
786,246,X Premium+,16.0,,flat,USD,"[""Higher limits"", ""Priority access""]",Grok 2
787,247,Plus,20.0,,flat,USD,"[""o1 access (limited)"", ""o1-mini included""]",OpenAI o1
788,247,Pro,200.0,,flat,USD,"[""Unlimited o1"", ""o1 pro mode""]",OpenAI o1
789,248,Trial,0.0,,flat,USD,"[""Limited API calls"", ""Command R access""]",Command R+
790,248,Production,0.0,,flat,USD,"[""Pay-as-you-go"", ""$2.5/1M input tokens""]",Command R+
791,249,Free (open-source),0.0,,flat,USD,"[""Download & run locally"", ""MIT License""]",Phi-3
792,249,Azure AI,0.0,,flat,USD,"[""Pay-per-token"", ""Managed hosting""]",Phi-3
793,250,Open Source,0.0,,flat,USD,"[""Self-hosted"", ""Full source code""]",AutoGPT
794,250,Cloud Beta,0.0,,flat,USD,"[""Managed hosting (beta)"", ""No setup required""]",AutoGPT
795,251,Open Source,0.0,,flat,USD,"[""Full framework"", ""Self-hosted""]",CrewAI
796,251,Enterprise,0.0,,flat,USD,"[""Managed platform"", ""Support & SLAs""]",CrewAI
797,252,Starter,20.0,,flat,USD,"[""AI software engineer"", ""Code generation & review"", ""Basic integrations""]",Devin
798,252,Pro,80.0,,flat,USD,"[""More compute"", ""Priority queue"", ""Advanced capabilities""]",Devin
799,252,Enterprise,,,flat,USD,"[""Custom deployment"", ""SSO"", ""Dedicated support""]",Devin
800,253,Free SDK,0.0,,flat,USD,"[""Open-source"", ""Pay only for API calls""]",OpenAI Agents SDK
801,253,API costs,0.0,,flat,USD,"[""Per-token pricing"", ""GPT-4o rates""]",OpenAI Agents SDK
802,254,Free,0.0,,flat,USD,"[""100 credits/day"", ""Basic agents""]",Relevance AI
803,254,Pro,19.0,,flat,USD,"[""Unlimited agents"", ""10K credits/mo""]",Relevance AI
804,254,Team,199.0,,flat,USD,"[""Custom LLMs"", ""Priority support""]",Relevance AI
805,255,Essential,39.0,,flat,USD,"[""Fin AI agent"", ""Basic automation""]",Intercom Fin
806,255,Advanced,99.0,,flat,USD,"[""Full Fin capabilities"", ""Advanced workflows""]",Intercom Fin
807,256,Free,0.0,,flat,USD,"[""50 conversations/mo"", ""Basic chatbot""]",Tidio
808,256,Lyro AI,39.0,,flat,USD,"[""Lyro AI 50 convos"", ""Live chat unlimited""]",Tidio
809,256,Growth,59.0,,flat,USD,"[""Lyro AI 250 convos"", ""Analytics""]",Tidio
810,257,Free,0.0,,flat,USD,"[""50 message credits/mo"", ""1 member"", ""400 KB per AI agent""]",Chatbase
811,257,Hobby,32.0,,flat,USD,"[""500 message credits/mo"", ""Advanced models"", ""5 AI Actions"", ""Integrations""]",Chatbase
812,257,Standard,120.0,,flat,USD,"[""2,000 message credits/mo"", ""10 members"", ""API access"", ""Custom domains""]",Chatbase
813,257,Pro,300.0,,flat,USD,"[""10,000 message credits/mo"", ""Unlimited members"", ""White-label"", ""Priority support""]",Chatbase
814,258,Free,0.0,,flat,USD,"[""5 bots"", ""2K messages/mo"", ""AI included""]",Botpress
815,258,Plus,89.0,,flat,USD,"[""10 bots"", ""50K messages/mo""]",Botpress
816,259,Free,0.0,,flat,USD,"[""2 editors"", ""Basic features""]",Voiceflow
817,259,Pro,40.0,,flat,USD,"[""Unlimited projects"", ""Advanced features""]",Voiceflow
818,259,Team,125.0,,flat,USD,"[""Collaboration"", ""Priority support""]",Voiceflow
819,260,Free,0.0,,flat,USD,"[""Unlimited inline edits"", ""Unlimited Tab completions"", ""Light agent quota""]",Windsurf
820,260,Pro,20.0,,flat,USD,"[""Increased quotas"", ""OpenAI, Claude, Gemini access"", ""Full model availability""]",Windsurf
821,260,Teams,40.0,,per-seat,USD,"[""Everything in Pro"", ""Team management""]",Windsurf
822,260,Enterprise,,,flat,USD,"[""SSO"", ""Custom deployment""]",Windsurf
823,261,Standard,99.0,,flat,USD,"[""360 docs/mo"", ""AI Visibility tracking"", ""Track 25 AI Prompts"", ""Team collaboration"", ""Plagiarism checker""]",Surfer SEO
824,261,Pro,182.0,,flat,USD,"[""Everything in Standard"", ""Advanced AI tracking"", ""White-label reports"", ""Priority support""]",Surfer SEO
825,261,Enterprise,,,flat,USD,"[""Custom volume"", ""Dedicated CSM"", ""Custom integrations""]",Surfer SEO
826,262,Free (open-source),0.0,,flat,USD,"[""Flux Schnell free"", ""Self-hostable""]",Flux
827,262,API,0.0,,flat,USD,"[""Pay-per-image"", ""~$0.003/image""]",Flux
828,263,Plus,20.0,,flat,USD,"[""50 priority videos/mo"", ""720p""]",Sora
829,263,Pro,200.0,,flat,USD,"[""500 videos/mo"", ""1080p"", ""5min max""]",Sora
830,264,Free,0.0,,flat,USD,"[""Basic TTS"", ""Standard AI voices"", ""Mobile & desktop""]",Speechify
831,264,Premium,29.0,,flat,USD,"[""30+ AI voices"", ""Unlimited listening"", ""Offline listening"", ""Chrome extension"", ""4.5x speed""]",Speechify
832,265,Free,0.0,,flat,USD,"[""Paper trading"", ""1 active bot"", ""Limited features""]",3Commas
833,265,Starter,15.0,,flat,USD,"[""1 API key"", ""20 active DCA bots"", ""10 active Grid bots""]",3Commas
834,265,Pro,40.0,,flat,USD,"[""3 API keys"", ""50 active bots"", ""Signal bots"", ""Pine Script""]",3Commas
835,265,Expert,60.0,,flat,USD,"[""15 API keys"", ""Unlimited bots"", ""Futures trading"", ""Full access""]",3Commas
836,266,Free,0.0,,flat,USD,"[""20 positions"", ""1 exchange"", ""Manual trading""]",Cryptohopper
837,266,Explorer,29.0,,flat,USD,"[""80 positions"", ""1 exchange"", ""2 triggers""]",Cryptohopper
838,266,Adventurer,69.0,,flat,USD,"[""200 positions"", ""3 exchanges"", ""5 triggers"", ""Backtesting""]",Cryptohopper
839,266,Hero,129.0,,flat,USD,"[""500 positions"", ""6 exchanges"", ""All features"", ""Market arbitrage""]",Cryptohopper
840,267,Standard,0.0,,flat,USD,,Pionex
841,267,Pionex Pro (Annual),96.0,1152.0,flat,USD,,Pionex
842,268,Free Trial,0.0,,flat,USD,"[""7-day trial"", ""All features"", ""Demo mode""]",Bitsgap
843,268,Basic,23.0,,flat,USD,"[""2 active bots"", ""2 exchanges"", ""Grid & DCA bots""]",Bitsgap
844,268,Advanced,55.0,,flat,USD,"[""5 active bots"", ""5 exchanges"", ""Futures bots"", ""Smart orders""]",Bitsgap
845,268,Pro,119.0,,flat,USD,"[""Unlimited bots"", ""Unlimited exchanges"", ""All features"", ""Priority support""]",Bitsgap
846,269,Free Trial,0.0,,flat,USD,"[""14-day trial"", ""All features""]",Cornix
847,269,Starter,19.0,,flat,USD,"[""1 exchange"", ""Auto-trade Telegram signals"", ""DCA & trailing""]",Cornix
848,269,Trader,29.0,,flat,USD,"[""2 exchanges"", ""Advanced settings"", ""Portfolio management""]",Cornix
849,269,Pro,59.0,,flat,USD,"[""Unlimited exchanges"", ""All features"", ""Priority support""]",Cornix
850,270,Free,0.0,,flat,USD,"[""2 bots"", ""DCA strategy"", ""Basic features""]",TradeSanta
851,270,Basic,18.0,,flat,USD,"[""10 bots"", ""Long & short strategies"", ""Technical indicators""]",TradeSanta
852,270,Advanced,32.0,,flat,USD,"[""49 bots"", ""Futures trading"", ""All indicators""]",TradeSanta
853,270,Maximum,45.0,,flat,USD,"[""Unlimited bots"", ""All features"", ""Priority support""]",TradeSanta
854,271,Free,0.0,,flat,USD,"[""1 Grid bot"", ""1 DCA bot"", ""1 Signal bot"", ""Paper trading"", ""Pump-Screener""]",WunderTrading
855,271,Basic,19.0,,flat,USD,"[""5 Grid bots"", ""20 DCA bots"", ""5 Signal bots"", ""Multi-API (2)""]",WunderTrading
856,271,Pro,39.0,,flat,USD,"[""20 Grid bots"", ""100 DCA bots"", ""50 Signal bots"", ""Multi-API (10)"", ""Swing trade""]",WunderTrading
857,271,Premium,69.0,,flat,USD,"[""200 Grid bots"", ""300 DCA bots"", ""Unlimited Signal bots"", ""Multi-API (50)"", ""Market Neutral bots""]",WunderTrading
858,272,Free Trial,0.0,,flat,USD,"[""5-day full access trial"", ""No credit card required""]",Altrady
859,272,Basic,19.0,,flat,USD,"[""5 trading accounts"", ""2 bots (Grid or Signal)"", ""50 price alerts"", ""Base Scanner""]",Altrady
860,272,Essential,35.0,,flat,USD,"[""15 trading accounts"", ""5 bots"", ""350 price alerts"", ""50 trend line alerts""]",Altrady
861,272,Premium,55.0,,flat,USD,"[""30 trading accounts"", ""50 bots"", ""1000 price alerts"", ""TA Scanner Plus"", ""200 trend line alerts""]",Altrady
862,273,Free,0.0,,flat,USD,"[""Basic liquidation data"", ""Funding rates"", ""Open interest""]",CoinGlass
863,273,Pro,29.0,,flat,USD,"[""Full historical data"", ""API access"", ""Real-time alerts"", ""Advanced charts""]",CoinGlass
864,273,Pro+,79.0,,flat,USD,"[""L2/L3 order book"", ""Advanced API"", ""Priority support""]",CoinGlass
865,274,Free,0.0,,flat,USD,"[""Limited metrics"", ""Basic on-chain data"", ""1-year history""]",Glassnode
866,274,Advanced,49.0,,flat,USD,"[""200+ metrics"", ""Full history"", ""Workbench"", ""Alerts""]",Glassnode
867,274,Professional,999.0,,flat,USD,"[""API access"", ""Institutional-grade"", ""Custom dashboards"", ""Priority support""]",Glassnode
868,275,Pioneer,150.0,,flat,USD,"[""Smart money tracking"", ""Wallet labels"", ""Multi-chain analytics""]",Nansen
869,275,Explorer,500.0,,flat,USD,"[""Everything in Pioneer"", ""Token God Mode"", ""Profiler"", ""NFT analytics""]",Nansen
870,275,Enterprise,,,flat,USD,"[""Custom pricing"", ""API access"", ""Dedicated support""]",Nansen
871,276,Free,0.0,,flat,USD,"[""Basic social metrics"", ""Limited on-chain data""]",Santiment
872,276,Pro,49.0,,flat,USD,"[""Full social & on-chain data"", ""Custom alerts"", ""Sansheets""]",Santiment
873,276,Pro+,249.0,,flat,USD,"[""API access"", ""Advanced metrics"", ""Custom queries""]",Santiment
874,276,Enterprise,,,flat,USD,"[""Custom pricing"", ""Data feed"", ""Dedicated support""]",Santiment
875,277,Free,0.0,,flat,USD,"[""Basic research"", ""Market data"", ""News feed""]",Messari
876,277,Enterprise,,,flat,USD,"[""Protocol analytics"", ""Governance data"", ""Fundraising DB"", ""Research reports""]",Messari
877,278,Free,0.0,,flat,USD,"[""Community dashboards"", ""Basic SQL queries"", ""Public data""]",Dune Analytics
878,278,Plus,349.0,,flat,USD,"[""Private queries"", ""CSV export"", ""Faster execution""]",Dune Analytics
879,278,Premium,399.0,,flat,USD,"[""API access"", ""Custom reports"", ""Priority execution""]",Dune Analytics
880,278,Enterprise,,,flat,USD,"[""Dedicated cluster"", ""SLA"", ""Custom onboarding""]",Dune Analytics
881,279,Free,0.0,,flat,USD,"[""Basic metrics"", ""Limited protocols"", ""Last 30 days""]",Token Terminal
882,279,Professional,350.0,,flat,USD,"[""Full history"", ""All protocols"", ""API access"", ""Custom dashboards""]",Token Terminal
883,279,Enterprise,,,flat,USD,"[""Custom pricing"", ""Data feeds"", ""Dedicated support""]",Token Terminal
884,280,Free,0.0,,flat,USD,"[""Basic metrics"", ""In/Out of Money"", ""Limited data""]",IntoTheBlock
885,280,Pro,100.0,,flat,USD,"[""Full on-chain data"", ""DeFi analytics"", ""API access"", ""Custom alerts""]",IntoTheBlock
886,280,Enterprise,,,flat,USD,"[""Custom pricing"", ""Data feeds"", ""White-label""]",IntoTheBlock
887,281,Free,0.0,0.0,flat,USD,"[""Portfolio tracking"", ""Unlimited exchanges"", ""No tax reports""]",Koinly
888,281,Newbie,49.0,588.0,flat,USD,"[""100 transactions"", ""Tax reports"", ""All integrations""]",Koinly
889,281,Hodler,99.0,1188.0,flat,USD,"[""1,000 transactions"", ""DeFi support"", ""Cost basis methods""]",Koinly
890,281,Trader,199.0,2388.0,flat,USD,"[""10,000 transactions"", ""Margin trading"", ""Smart transfer matching""]",Koinly
891,282,Free,0.0,0.0,flat,USD,"[""Portfolio tracking"", ""25 transactions""]",CoinTracker
892,282,Base,59.0,708.0,flat,USD,"[""100 transactions"", ""Tax reports"", ""TurboTax integration""]",CoinTracker
893,282,Prime,199.0,2388.0,flat,USD,"[""1,000 transactions"", ""DeFi support"", ""Tax loss harvesting""]",CoinTracker
894,282,Ultra,599.0,7188.0,flat,USD,"[""10,000 transactions"", ""CPA review"", ""Margin support""]",CoinTracker
895,283,Basic,49.0,588.0,flat,USD,"[""500 transactions"", ""Tax reports"", ""Exchange imports""]",TokenTax
896,283,Premium,199.0,2388.0,flat,USD,"[""5,000 transactions"", ""DeFi support"", ""Margin trading""]",TokenTax
897,283,VIP,3499.0,41988.0,flat,USD,"[""Unlimited transactions"", ""CPA-assisted filing"", ""Dedicated support""]",TokenTax
898,284,Free,0.0,0.0,flat,USD,"[""25 transactions"", ""Basic reports""]",ZenLedger
899,284,Starter,49.0,588.0,flat,USD,"[""200 transactions"", ""Tax forms""]",ZenLedger
900,284,Premium,149.0,1788.0,flat,USD,"[""5,000 transactions"", ""DeFi/NFT"", ""Tax pro access""]",ZenLedger
901,284,Executive,399.0,4788.0,flat,USD,"[""25,000 transactions"", ""Audit support"", ""Priority support""]",ZenLedger
902,285,Free,0.0,0.0,flat,USD,"[""Portfolio tracking"", ""Tax preview""]",CoinLedger
903,285,Hobbyist,49.0,588.0,flat,USD,"[""100 transactions"", ""IRS Form 8949""]",CoinLedger
904,285,Day Trader,99.0,1188.0,flat,USD,"[""1,500 transactions"", ""DeFi support""]",CoinLedger
905,285,Unlimited,199.0,2388.0,flat,USD,"[""Unlimited transactions"", ""Tax loss harvesting"", ""All features""]",CoinLedger
906,286,Free,0.0,0.0,flat,USD,"[""25 transactions"", ""Portfolio tracking""]",Accointing (Blockpit)
907,286,Starter,49.0,588.0,flat,USD,"[""200 transactions"", ""Tax reports""]",Accointing (Blockpit)
908,286,Advanced,99.0,1188.0,flat,USD,"[""1,000 transactions"", ""DeFi support""]",Accointing (Blockpit)
909,286,Unlimited,199.0,2388.0,flat,USD,"[""Unlimited transactions"", ""All features""]",Accointing (Blockpit)
910,287,Free,0.0,,flat,USD,"[""10 wallets/exchanges"", ""Basic portfolio tracking"", ""Market data""]",CoinStats
911,287,Pro,13.99,,flat,USD,"[""Unlimited connections"", ""DeFi tracking"", ""Advanced analytics"", ""Swap in-app""]",CoinStats
912,288,Free,0.0,,flat,USD,"[""2 connections"", ""Basic tracking"", ""Crypto + stocks""]",Delta
913,288,Pro,8.99,,flat,USD,"[""Unlimited connections"", ""Advanced analytics"", ""Multi-device sync"", ""Priority support""]",Delta
914,289,Free,0.0,,flat,USD,"[""Multi-chain tracking"", ""Built-in swaps"", ""NFT support"", ""No subscription""]",Zerion
915,289,Premium,14.99,,flat,USD,"[""Zero swap fees"", ""Cashback"", ""Premium features""]",Zerion
916,290,Free,0.0,,flat,USD,"[""Multi-chain DeFi tracking"", ""Whale watching"", ""Protocol support"", ""No subscription""]",DeBank
917,290,Web3 ID,96.0,,flat,USD,"[""Social features"", ""Verified profile"", ""Badge system""]",DeBank
918,291,Free,0.0,,flat,USD,"[""Market data"", ""Basic portfolio"", ""Coin tracking""]",CoinGecko
919,291,Premium,7.49,,flat,USD,"[""No ads"", ""API access"", ""Exclusive reports"", ""Advanced charts""]",CoinGecko
920,292,Free (Swap),0.0,,flat,USD,,1inch
921,293,Free (Swap),0.0,,flat,USD,,Jupiter
922,294,Free (Swap),0.0,,flat,USD,,ParaSwap
923,295,Free,0.0,,flat,USD,,Zapper
924,296,Free,0.0,,flat,USD,,DefiLlama
925,297,Regular (VIP 0),0.0,,flat,USD,,Binance
926,297,VIP 1,,,flat,USD,,Binance
927,297,VIP 2,,,flat,USD,,Binance
928,298,Advanced Trade (Tier 1),0.0,,flat,USD,,Coinbase
929,298,Advanced Trade (Tier 2),0.0,,flat,USD,,Coinbase
930,298,Coinbase One,29.99,,flat,USD,,Coinbase
931,299,Starter (<$50K),0.0,,flat,USD,,Kraken
932,299,Intermediate ($50K-$100K),0.0,,flat,USD,,Kraken
933,299,Pro (>$10M),0.0,,flat,USD,,Kraken
934,300,VIP 0 (Standard),0.0,,flat,USD,,Bybit
935,300,VIP 1,,,flat,USD,,Bybit
936,300,VIP 3,,,flat,USD,,Bybit
937,301,Level 1 (Regular),0.0,,flat,USD,,OKX
938,301,Level 2,,,flat,USD,,OKX
939,301,VIP,,,flat,USD,,OKX
940,302,Regular (Lv0),0.0,,flat,USD,,KuCoin
941,302,VIP 1,,,flat,USD,,KuCoin
942,302,VIP 2+,,,flat,USD,,KuCoin
943,303,Regular (Lv0),0.0,,flat,USD,,Gate.io
944,303,Lv1 (≥30 GT),,,flat,USD,,Gate.io
945,303,Lv2+,,,flat,USD,,Gate.io
946,304,Regular (Lv0),0.0,,flat,USD,,Bitget
947,304,VIP 1,,,flat,USD,,Bitget
948,304,VIP 2,,,flat,USD,,Bitget
949,305,Standard,0.0,,flat,USD,,Maestro
950,306,Standard,0.0,,flat,USD,,Banana Gun
951,307,Standard,0.0,,flat,USD,,BONKbot
952,308,Standard,0.0,,flat,USD,,Trojan
953,309,Standard (0-50 SOL/day),0.0,,flat,USD,,Photon
954,309,Volume Tier (>50 SOL/day),0.0,,flat,USD,,Photon
955,310,Standard,0.0,,flat,USD,,BullX
956,311,Standard,0.0,,flat,USD,,Bloom
957,312,Standard,0.0,,flat,USD,,PepeBoost
958,313,Free,0.0,,flat,USD,"[""Free wallet"", ""Browser extension + mobile"", ""EVM chains"", ""0.875% swap fee optional""]",MetaMask
959,314,Free,0.0,,flat,USD,"[""Free wallet"", ""Solana, Ethereum, Bitcoin"", ""Built-in swaps"", ""NFT gallery""]",Phantom
960,315,Free,0.0,,flat,USD,"[""Free wallet"", ""100+ blockchains"", ""dApp browser"", ""Staking"", ""Binance-backed""]",Trust Wallet
961,316,Ledger Nano S Plus,79.0,,flat,USD,"[""5500+ assets"", ""Ledger Live"", ""USB-C"", ""Secure Element chip""]",Ledger
962,316,Ledger Nano X,149.0,,flat,USD,"[""Bluetooth"", ""5500+ assets"", ""Mobile compatible"", ""Larger storage""]",Ledger
963,316,Ledger Stax,399.0,,flat,USD,"[""E-ink touchscreen"", ""Premium design"", ""Wireless charging"", ""All Nano X features""]",Ledger
964,317,Trezor Safe 3,79.0,,flat,USD,"[""Secure Element"", ""Trezor Suite"", ""8000+ coins"", ""Open source""]",Trezor
965,317,Trezor Safe 5,169.0,,flat,USD,"[""Color touchscreen"", ""Haptic feedback"", ""Secure Element"", ""Premium design""]",Trezor
966,318,Free,0.0,,flat,USD,"[""Free wallet"", ""Desktop + mobile + browser"", ""Built-in exchange"", ""Trezor integration"", ""300+ assets""]",Exodus
967,319,Free,0.0,,flat,USD,"[""Free wallet"", ""Pre-transaction risk scanning"", ""Auto chain switching"", ""Open source"", ""DeBank integration""]",Rabby Wallet
968,320,Free,0.0,,flat,USD,"[""Free self-custody wallet"", ""Multi-chain"", ""dApp browser"", ""NFT support"", ""Coinbase integration""]",Coinbase Wallet
969,321,Free,0.0,,flat,USD,"[""No platform fees"", ""Pay only gas/network fees"", ""Fully decentralized""]",Uniswap
970,321,0.01% Pool Fee,0.01,,usage-based,USD,"[""Stablecoin pairs"", ""Very low slippage"", ""USDC/USDT/DAI pools"", ""High frequency trading""]",Uniswap
971,321,0.05% Pool Fee,0.05,,usage-based,USD,"[""Major pairs (ETH/USDC)"", ""Deep liquidity"", ""Most popular tier"", ""Competitive rates""]",Uniswap
972,321,0.3% Pool Fee,0.3,,usage-based,USD,"[""Standard altcoin pairs"", ""Classic V2-era rate"", ""Higher LP reward"", ""Wide pair coverage""]",Uniswap
973,321,1% Pool Fee,1.0,,usage-based,USD,"[""Exotic and volatile pairs"", ""Maximum LP reward"", ""Low liquidity tokens"", ""High risk assets""]",Uniswap
974,322,Free,0.0,,flat,USD,"[""No platform fees"", ""Pay only gas/network fees"", ""Fully decentralized""]",PancakeSwap
975,322,0.01% Fee Tier (V3),0.01,,usage-based,USD,"[""Stable pairs"", ""Lowest BSC fees"", ""Stablecoin pools"", ""High frequency traders""]",PancakeSwap
976,322,0.05% Fee Tier (V3),0.05,,usage-based,USD,"[""Major pairs (BNB/USDT)"", ""Deep liquidity"", ""Capital efficient V3"", ""Core DeFi pairs""]",PancakeSwap
977,322,0.25% Fee Tier (V2),0.25,,usage-based,USD,"[""V2 standard pools"", ""Farming eligibility"", ""Most altcoin pairs"", ""Established liquidity""]",PancakeSwap
978,322,1% Fee Tier (V3),1.0,,usage-based,USD,"[""Exotic volatile pairs"", ""Maximum LP rewards"", ""Low liquidity tokens"", ""High risk assets""]",PancakeSwap
979,323,Free,0.0,,flat,USD,"[""No platform fees"", ""Pay only gas/network fees"", ""Fully decentralized""]",Raydium
980,323,Standard Pool Fee,0.25,,usage-based,USD,"[""Legacy V2 pools"", ""SPL token pairs"", ""Farming eligible"", ""Standard liquidity""]",Raydium
981,323,CLMM 0.01% Tier,0.01,,usage-based,USD,"[""Stablecoin pairs"", ""Ultra-low slippage"", ""Concentrated liquidity"", ""High volume pairs""]",Raydium
982,323,CLMM 0.05% Tier,0.05,,usage-based,USD,"[""Major SOL pairs"", ""Efficient capital"", ""Core DeFi tokens"", ""Active LP management""]",Raydium
983,323,CLMM 1% Tier,1.0,,usage-based,USD,"[""Exotic pairs"", ""Volatile assets"", ""Maximum LP reward"", ""Low liquidity tokens""]",Raydium
984,324,Free,0.0,,flat,USD,"[""No platform fees"", ""Pay only gas/network fees"", ""Fully decentralized""]",Orca
985,324,0.01% Whirlpool Fee,0.01,,usage-based,USD,"[""Stablecoin Whirlpools"", ""Ultra-low slippage"", ""USDC/USDT pairs"", ""Stable asset swaps""]",Orca
986,324,0.05% Whirlpool Fee,0.05,,usage-based,USD,"[""SOL/USDC and major pairs"", ""Concentrated liquidity"", ""Capital efficient LPs"", ""Core token pairs""]",Orca
987,324,0.3% Whirlpool Fee,0.3,,usage-based,USD,"[""Standard SPL pairs"", ""Higher LP yield"", ""Wider price range"", ""Altcoin pairs""]",Orca
988,324,1% Whirlpool Fee,1.0,,usage-based,USD,"[""Exotic volatile pairs"", ""Maximum LP rewards"", ""Niche token markets"", ""Low volume pairs""]",Orca
989,325,Free,0.0,,flat,USD,"[""No platform fees"", ""Pay only gas/network fees"", ""Fully decentralized""]",Curve Finance
990,325,Stablecoin Pool Fee,0.04,,usage-based,USD,"[""3pool (USDC/USDT/DAI)"", ""Ultra-low slippage"", ""Minimal price impact"", ""Large stablecoin swaps""]",Curve Finance
991,325,V2 Crypto Pool Fee,0.04,,usage-based,USD,"[""ETH/BTC pairs"", ""Dynamic price peg"", ""Tricrypto pools"", ""Volatile asset optimized""]",Curve Finance
992,325,Lending Pool Fee,0.04,,usage-based,USD,"[""Compound/Aave integrated"", ""cToken and aToken swaps"", ""Yield-bearing assets"", ""Compounding returns""]",Curve Finance
993,326,Free,0.0,,flat,USD,"[""No platform fees"", ""Pay only gas/network fees"", ""Fully decentralized""]",SushiSwap
994,326,0.3% Standard Pool (V2),0.3,,usage-based,USD,"[""Legacy V2 pools"", ""0.25% to LPs"", ""0.05% to xSUSHI stakers"", ""Broad pair support""]",SushiSwap
995,326,0.01% Concentrated (V3),0.01,,usage-based,USD,"[""Stablecoin pairs"", ""Lowest fee tier"", ""Capital efficient LPs"", ""High volume pairs""]",SushiSwap
996,326,0.05% Concentrated (V3),0.05,,usage-based,USD,"[""Major pairs"", ""ETH/USDC and similar"", ""Active LP range"", ""Competitive rates""]",SushiSwap
997,326,1% Concentrated (V3),1.0,,usage-based,USD,"[""Exotic pairs"", ""Volatile assets"", ""Maximum LP yield"", ""Niche markets""]",SushiSwap
998,327,Free,0.0,,flat,USD,"[""No platform fees"", ""Pay only gas/network fees"", ""Fully decentralized""]",dYdX
999,327,Maker Fee,0.02,,flat,USD,"[""Limit orders providing liquidity"", ""0% to 0.02% rate"", ""Tiered by 30D volume"", ""High volume = 0% maker fee""]",dYdX
1000,327,Taker Fee,0.1,,flat,USD,"[""Market orders taking liquidity"", ""0.05% to 0.1% rate"", ""Volume tier discounts"", ""Competitive vs centralized perp exchanges""]",dYdX
1001,328,Free,0.0,,flat,USD,"[""No platform fees"", ""Pay only gas/network fees"", ""Fully decentralized""]",Trader Joe
1002,328,0.1% Liquidity Book Fee,0.1,,usage-based,USD,"[""Standard LB pools"", ""Discrete bin model"", ""Zero in-bin slippage"", ""Avalanche token pairs""]",Trader Joe
1003,328,0.2% Liquidity Book Fee,0.2,,usage-based,USD,"[""Mid-tier pairs"", ""Moderate volatility"", ""Active LP management"", ""Cross-chain pairs""]",Trader Joe
1004,328,0.5% Liquidity Book Fee,0.5,,usage-based,USD,"[""Volatile exotic pairs"", ""High LP reward"", ""Low liquidity tokens"", ""Maximum LP incentive""]",Trader Joe
1005,328,Legacy V1 Pool Fee,0.3,,usage-based,USD,"[""Original AMM pools"", ""Standard Uniswap model"", ""Broader pair coverage"", ""Legacy compatibility""]",Trader Joe
1006,329,SafePal App,0.0,,flat,USD,"[""Free software wallet"", ""10,000+ tokens"", ""DeFi browser"", ""NFT management""]",SafePal
